StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenueRank,VolumeRank,RankDifference,RevenuePerUnit,CumulativeRevenue,CumulativeRevenuePct,ProductPct
22433,WATERING CAN GREEN DINOSAUR,5080.98,2724,417,207,2.2687142857142857,922.0,991.0,69.0,1.8652643171806165,15367101.320000006,75.04700873440207,15.926757643807221
23234,BISCUIT TIN VINTAGE CHRISTMAS,5079.78,1938,278,201,3.3670967741935485,923.0,1341.0,418.0,2.621145510835913,15372181.100000005,75.07181642494113,15.944031784418724
22842,BISCUIT TIN VINTAGE RED,5078.03,782,231,177,7.064612068965517,924.0,2337.0,1413.0,6.493644501278772,15377259.130000005,75.09661556915367,15.961305925030231
23295,SET OF 12 MINI LOAF BAKING CASES,5073.45,6134,444,250,1.1117555555555554,925.0,434.0,-491.0,0.8271030322791001,15382332.580000004,75.12139234640885,15.978580065641735
20977,36 PENCILS TUBE WOODLAND,5069.99,3792,485,242,1.5680981595092023,926.0,725.0,-201.0,1.3370226793248945,15387402.570000004,75.14615222635564,15.995854206253238
21578,WOODLAND DESIGN COTTON TOTE BAG,5062.86,2205,380,184,2.6083854166666667,927.0,1207.0,280.0,2.296081632653061,15392465.430000003,75.17087728612644,16.013128346864743
23198,PANTRY MAGNETIC SHOPPING LIST,5062.599999999999,3342,475,259,1.7995876288659793,928.0,831.0,-97.0,1.5148414123279472,15397528.030000003,75.19560107615732,16.03040248747625
23126,FELTCRAFT GIRL AMELIE KIT,5059.14,1007,275,187,5.402599277978339,929.0,2071.0,1142.0,5.023972194637538,15402587.170000004,75.2203079688798,16.047676628087753
21544,SKULLS WATER TRANSFER TATTOOS,5052.21,6064,503,229,1.0451968503937008,930.0,440.0,-490.0,0.8331480870712401,15407639.380000005,75.24498101814932,16.06495076869926
48189,DOORMAT FRIENDSHIP,5050.04,854,96,52,10.611979166666666,931.0,2249.0,1318.0,5.913395784543326,15412689.420000004,75.26964346997397,16.08222490931076
22175,PINK OWL SOFT TOY,5033.51,1728,362,160,3.4206318681318684,932.0,1463.0,531.0,2.9129108796296297,15417722.930000003,75.29422519564028,16.099499049922265
46000S,POLYESTER FILLER PAD 40X40CM,5032.95,5261,390,240,1.412820512820513,933.0,512.0,-421.0,0.9566527276183234,15422755.880000003,75.3188041864821,16.11677319053377
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,5014.650000000001,1775,214,179,3.115555555555556,934.0,1434.0,500.0,2.825154929577465,15427770.530000003,75.3432938071668,16.134047331145275
23314,VINTAGE CHRISTMAS TABLECLOTH,5012.96,407,117,87,13.607881355932204,935.0,2965.0,2030.0,12.316855036855037,15432783.490000004,75.36777517454189,16.15132147175678
23109,PACK OF SIX LED TEA LIGHTS,5008.26,1752,203,132,3.2622815533980583,936.0,1451.0,515.0,2.858595890410959,15437791.750000004,75.3922335889258,16.168595612368282
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,4999.79,600,180,28,9.24565934065934,937.0,2599.0,1662.0,8.332983333333333,15442791.540000003,75.41665063908944,16.18586975297979
21071,VINTAGE BILLBOARD DRINK ME MUG,4998.32,4269,472,163,1.631194968553459,938.0,651.0,-287.0,1.1708409463574607,15447789.860000003,75.44106051033881,16.203143893591292
23310,BUBBLEGUM RING ASSORTED,4997.28,12050,245,146,0.47804878048780486,939.0,177.0,-762.0,0.4147120331950207,15452787.140000002,75.46546530262844,16.2204180342028
23543,WALL ART KEEP CALM,4994.790000000001,967,83,64,8.668470588235293,940.0,2119.0,1179.0,5.165243019648398,15457781.930000002,75.48985793471635,16.237692174814303
22318,FIVE HEART HANGING DECORATION,4983.9800000000005,1583,389,204,3.6787786259541986,941.0,1578.0,637.0,3.148439671509792,15462765.910000002,75.51419777492457,16.254966315425808
47568,ENGLISH ROSE DESIGN PEG BAG,4983.02,2384,410,179,2.543430656934307,942.0,1115.0,173.0,2.0901929530201344,15467748.930000002,75.53853292686223,16.272240456037313
21056,DOCTOR'S BAG SOFT TOY,4961.33,545,195,119,9.701076923076922,943.0,2699.0,1756.0,9.103357798165138,15472710.260000002,75.5627621531874,16.289514596648814
22583,PACK OF 6 HANDBAG GIFT BOXES,4955.75,1873,349,250,2.978753462603878,944.0,1372.0,428.0,2.6458889482114256,15477666.010000002,75.58696412894008,16.306788737260323
21896,POTTING SHED TWINE,4944.04,2387,290,187,2.4898293515358363,945.0,1112.0,167.0,2.0712358609132804,15482610.05,75.6111089175594,16.324062877871825
22180,RETROSPOT LAMP,4938.96,464,214,122,11.550934579439252,946.0,2836.0,1890.0,10.644310344827586,15487549.010000002,75.63522889741381,16.341337018483333
23556,LANDMARK FRAME COVENT GARDEN,4937.01,436,53,46,12.61811320754717,947.0,2891.0,1944.0,11.323417431192661,15492486.020000001,75.65933935421867,16.358611159094835
23570,TRADITIONAL PICK UP STICKS GAME,4931.87,2772,276,203,1.431118881118881,948.0,968.0,20.0,1.7791738816738816,15497417.89,75.68342470924169,16.37588529970634
22604,SET OF 4 NAPKIN CHARMS CUTLERY,4911.72,1999,244,159,2.7537499999999997,949.0,1317.0,368.0,2.4570885442721364,15502329.610000001,75.70741165941955,16.393159440317845
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",4908.799999999999,3152,175,98,1.9305649717514124,950.0,870.0,-80.0,1.5573604060913704,15507238.410000002,75.73138434944119,16.410433580929347
22199,FRYING PAN RED POLKADOT,4890.14,1211,189,90,5.052894736842106,951.0,1854.0,903.0,4.0381007431874485,15512128.550000003,75.75526591120423,16.427707721540855
22276,WASH BAG VINTAGE ROSE PAISLEY,4884.860000000001,1889,373,213,3.0158556149732623,952.0,1364.0,412.0,2.5859502382212813,15517013.410000002,75.7791216874793,16.444981862152357
23010,CIRCUS PARADE BABY GIFT SET,4879.599999999999,315,111,73,16.296576576576577,953.0,3193.0,2240.0,15.490793650793648,15521893.010000002,75.80295177593872,16.462256002763862
22956,36 FOIL HEART CAKE CASES,4878.900000000001,2494,256,189,2.200530303030303,954.0,1067.0,113.0,1.9562550120288695,15526771.910000002,75.82677844586753,16.479530143375367
22632,HAND WARMER RED POLKA DOT,4876.2,2592,46,28,1.9858695652173914,955.0,1035.0,80.0,1.8812499999999999,15531648.110000001,75.85059193003545,16.496804283986872
23351,ROLL WRAP 50'S CHRISTMAS,4875.65,3535,354,242,1.5103072625698326,956.0,776.0,-180.0,1.379250353606789,15536523.760000002,75.87440272821505,16.514078424598377
23503,PLAYING CARDS KEEP CALM & CARRY ON,4860.55,3643,335,284,1.279298245614035,957.0,761.0,-196.0,1.3342163052429317,15541384.310000002,75.89813978380596,16.531352565209882
22107,PIZZA PLATE IN BOX,4840.59,1240,369,118,4.6385522788203755,958.0,1835.0,877.0,3.903701612903226,15546224.900000002,75.92177936243858,16.548626705821384
84270,ASSTD DESIGN BUBBLE GUM RING,4824.3,22936,476,249,0.2478361344537815,959.0,56.0,-903.0,0.2103374607603767,15551049.200000003,75.9453393869805,16.56590084643289
22593,CHRISTMAS GINGHAM STAR,4823.9,5420,415,247,1.0660671462829736,960.0,495.0,-465.0,0.8900184501845018,15555873.100000003,75.96889745807638,16.583174987044394
22027,TEA PARTY BIRTHDAY CARD,4806.49,11297,845,335,0.5224793388429751,961.0,197.0,-764.0,0.42546605293440737,15560679.590000004,75.99237050543258,16.6004491276559
23554,LANDMARK FRAME OXFORD STREET,4805.53,422,57,49,13.047017543859647,962.0,2926.0,1964.0,11.387511848341232,15565485.120000003,76.01583886451823,16.617723268267405
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",4795.95,2982,258,141,1.9434230769230767,963.0,910.0,-53.0,1.6082997987927565,15570281.070000002,76.03926043857079,16.634997408878906
20682,RED SPOTTY CHILDS UMBRELLA,4791.04,1483,247,153,3.6955823293172694,964.0,1641.0,677.0,3.2306405933917732,15575072.110000001,76.062658034073,16.652271549490415
23555,LANDMARK FRAME NOTTING HILL,4780.57,421,50,45,12.897450980392156,965.0,2933.0,1968.0,11.355273159144893,15579852.680000002,76.08600449812465,16.669545690101916
21534,DAIRY MAID LARGE MILK JUG,4768.64,939,343,199,5.368121387283237,966.0,2153.0,1187.0,5.078423855165069,15584621.320000002,76.10929270064763,16.68681983071342
22442,GROW YOUR OWN FLOWERS SET OF 3,4765.32,866,172,140,7.467803468208093,967.0,2237.0,1270.0,5.502678983833718,15589386.640000002,76.13256468956831,16.704093971324927
23184,BULL DOG BOTTLE OPENER,4764.5,874,264,129,6.4533082706766915,968.0,2227.0,1259.0,5.451372997711671,15594151.140000002,76.15583267392459,16.721368111936428
22128,PARTY CONES CANDY ASSORTED,4759.59,3923,195,143,1.5353299492385786,969.0,700.0,-269.0,1.2132526127963295,15598910.730000002,76.1790766797305,16.738642252547937
22688,DOORMAT PEACE ON EARTH BLUE,4756.7,865,93,77,8.462688172043011,970.0,2240.0,1270.0,5.49907514450867,15603667.430000002,76.20230657188866,16.75591639315944
21249,WOODLAND HEIGHT CHART STICKERS,4752.83,1655,258,155,3.6678294573643413,971.0,1519.0,548.0,2.871800604229607,15608420.260000002,76.2255175644562,16.773190533770947
21916,SET 12 RETRO WHITE CHALK STICKS,4751.06,11011,713,304,0.5174068965517241,972.0,202.0,-770.0,0.43148306239215334,15613171.320000002,76.24871991302493,16.79046467438245
23286,BLUE VINTAGE SPOT BEAKER,4747.62,5048,222,125,1.03009009009009,973.0,544.0,-429.0,0.9404952456418383,15617918.940000001,76.27190546195756,16.807738814993954
22672,FRENCH BATHROOM SIGN BLUE METAL,4736.11,2850,370,227,1.946595744680851,974.0,939.0,-35.0,1.6617929824561402,15622655.05,76.29503480047988,16.82501295560546
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,4734.6,4042,278,180,1.301111111111111,975.0,679.0,-296.0,1.1713508164275113,15627389.65,76.31815676474332,16.842287096216964
22434,BALLOON PUMP WITH 10 BALLOONS,4733.49,2547,281,203,2.0394076655052262,976.0,1045.0,69.0,1.858457008244994,15632123.14,76.34127330819396,16.85956123682847
84508A,CAMOUFLAGE DESIGN TEDDY,4722.56,2223,64,28,2.49078125,977.0,1200.0,223.0,2.1244084570400363,15636845.700000001,76.36433647373109,16.87683537743997
85049G,CHOCOLATE BOX RIBBONS,4718.62,3829,510,288,1.3707633587786259,978.0,719.0,-259.0,1.2323374249151213,15641564.32,76.38738039782453,16.89410951805148
23569,TRADTIONAL ALPHABET STAMP SET,4717.66,954,192,152,5.3034693877551025,979.0,2135.0,1156.0,4.945136268343815,15646281.98,76.41041963364744,16.91138365866298
22474,SPACEBOY TV DINNER TRAY,4716.83,968,255,143,6.18237354085603,980.0,2117.0,1137.0,4.87275826446281,15650998.81,76.43345481606977,16.928657799274486
21588,RETROSPOT GIANT TUBE MATCHES,4713.6,2056,182,127,2.523243243243243,981.0,1288.0,307.0,2.292607003891051,15655712.41,76.45647422441519,16.94593193988599
23159,SET OF 5 PANCAKE DAY MAGNETS,4713.52,2293,223,121,2.3199107142857143,982.0,1169.0,187.0,2.0556127344090713,15660425.93,76.47949324207138,16.963206080497496
22305,COFFEE MUG PINK PAISLEY DESIGN,4711.53,2267,144,87,2.7977083333333335,983.0,1183.0,200.0,2.0783105425672694,15665137.459999999,76.50250254133346,16.980480221109
23558,LANDMARK FRAME LONDON BRIDGE,4703.87,415,52,43,13.125384615384615,984.0,2947.0,1963.0,11.334626506024096,15669841.329999998,76.52547443210351,16.997754361720503
23389,SPACEBOY MINI BACKPACK,4697.54,1102,233,157,4.537829787234043,985.0,1960.0,975.0,4.2627404718693285,15674538.869999997,76.5484154095897,17.015028502332008
23176,ABC TREASURE BOOK BOX,4693.08,2165,226,159,2.663215859030837,986.0,1225.0,239.0,2.1677043879907623,15679231.949999997,76.57133460615235,17.032302642943513
48197,DOOR MAT BIRD ON THE WIRE,4691.77,673,204,70,9.546029411764707,987.0,2503.0,1516.0,6.971426448736999,15683923.719999997,76.59424740517916,17.04957678355502
22304,COFFEE MUG BLUE PAISLEY DESIGN,4689.56,2380,167,98,2.8558682634730537,988.0,1121.0,133.0,1.970403361344538,15688613.279999997,76.61714941141649,17.066850924166523
20961,STRAWBERRY BATH SPONGE,4687.65,3530,514,177,1.7074903474903476,989.0,777.0,-212.0,1.3279461756373936,15693300.929999998,76.64004208994892,17.08412506477803
22562,MONSTERS STENCIL CRAFT,4682.3,3978,393,251,1.3233585858585857,990.0,692.0,-298.0,1.1770487682252389,15697983.229999999,76.66290864114032,17.10139920538953
21156,RED SPOTTY CHILDS APRON,4678.23,2506,296,208,2.070704697986577,991.0,1062.0,71.0,1.8668116520351155,15702661.459999999,76.68575531601806,17.11867334600104
20963,APPLE BATH SPONGE,4676.15,3459,509,168,1.7628349514563106,992.0,800.0,-192.0,1.3518791558253829,15707337.61,76.70859183297632,17.13594748661254
22721,SET OF 3 CAKE TINS SKETCHBOOK,4671.81,1020,297,183,5.396275167785235,993.0,2050.0,1057.0,4.580205882352941,15712009.42,76.73140715504485,17.153221627224045
23241,TREASURE TIN GYMKHANA DESIGN,4669.55,2165,363,183,2.4851092896174864,994.0,1225.0,231.0,2.156836027713626,15716678.97,76.75421144014317,17.17049576783555
22075,6 RIBBONS ELEGANT CHRISTMAS,4660.69,3079,358,201,1.8114325068870523,995.0,887.0,-108.0,1.5137025008119518,15721339.66,76.77697245641127,17.187769908447052
82581,TOILET METAL SIGN,4649.0,8399,913,371,0.6903583061889251,996.0,290.0,-706.0,0.5535182759852363,15725988.66,76.79967638321835,17.20504404905856
22348,TEA BAG PLATE RED RETROSPOT,4648.93,5327,496,196,1.0783632734530937,997.0,504.0,-493.0,0.8727107189787874,15730637.59,76.82237996817237,17.222318189670062
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4645.87,1059,225,112,5.263973799126638,998.0,2014.0,1016.0,4.3870349386213405,15735283.459999999,76.84506860926403,17.23959233028157
21243,PINK SPOTTY PLATE,4645.09,2872,240,128,1.8881249999999998,999.0,933.0,-66.0,1.6173711699164346,15739928.549999999,76.8677534411359,17.256866470893073
15044B,BLUE PAPER PARASOL,4644.13,1670,189,97,3.5482539682539684,1000.0,1505.0,505.0,2.7809161676646705,15744572.68,76.89043358473722,17.274140611504578
21243,PINK POLKADOT PLATE,4642.61,2772,264,124,2.1165283018867926,1001.0,968.0,-33.0,1.6748232323232322,15749215.29,76.91310630524353,17.291414752116083
21042,RED SPOTTY APRON,4638.110000000001,794,204,120,6.717843137254902,1002.0,2324.0,1322.0,5.841448362720404,15753853.399999999,76.93575704948168,17.308688892727588
22574,HEART WOODEN CHRISTMAS DECORATION,4629.17,5074,415,253,1.0663095238095237,1003.0,542.0,-461.0,0.9123314938904218,15758482.569999998,76.95836413420044,17.325963033339093
21328,BALLOONS WRITING SET,4612.63,2441,643,257,2.262357473035439,1004.0,1093.0,89.0,1.8896476853748465,15763095.2,76.98089044392472,17.343237173950595
20675,BLUE POLKADOT BOWL,4611.89,3616,385,180,1.56426735218509,1005.0,763.0,-242.0,1.275412057522124,15767707.09,77.00341313977378,17.3605113145621
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,4586.48,5586,403,225,1.0591707317073171,1006.0,482.0,-524.0,0.8210669530970282,15772293.57,77.02581174296202,17.377785455173605
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4586.4,1127,268,149,4.836455223880598,1007.0,1932.0,925.0,4.069565217391304,15776879.97,77.04820995546106,17.39505959578511
23285,PINK VINTAGE SPOT BEAKER,4572.41,4807,191,108,1.06703125,1008.0,573.0,-435.0,0.951198252548367,15781452.38,77.07053984618422,17.412333736396615
10135,COLOURING PENCILS BROWN TUBE,4566.21,4226,324,178,1.3985626911314983,1009.0,656.0,-353.0,1.0805040227165168,15786018.590000002,77.09283945849347,17.42960787700812
23404,HOME SWEET HOME BLACKBOARD,4561.76,1011,169,104,6.0208875739644965,1010.0,2063.0,1053.0,4.512126607319486,15790580.350000001,77.11511733871535,17.44688201761962
15044D,RED PAPER PARASOL,4559.650000000001,1596,227,105,3.438471615720524,1011.0,1563.0,552.0,2.8569235588972433,15795140.000000002,77.13738491450925,17.464156158231127
51014A,"FEATHER PEN,HOT PINK",4556.5,6681,377,161,0.8222015915119363,1012.0,378.0,-634.0,0.6820086813351295,15799696.500000002,77.15963710691545,17.481430298842632
22601,CHRISTMAS RETROSPOT ANGEL WOOD,4547.19,5250,417,257,1.0235071090047392,1013.0,515.0,-498.0,0.8661314285714284,15804243.690000001,77.18184383286467,17.498704439454137
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,4546.78,8311,66,48,3.496818181818182,1014.0,295.0,-719.0,0.5470797737937673,15808790.47,77.20404855653167,17.515978580065642
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,4542.500000000001,1502,351,199,3.5751396648044693,1015.0,1626.0,611.0,3.0243009320905467,15813332.97,77.22623237832586,17.533252720677147
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4540.849999999999,2891,364,141,1.988224043715847,1016.0,925.0,-91.0,1.5706848841231407,15817873.82,77.24840814215504,17.550526861288652
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,4538.17,1627,194,123,3.0643147208121833,1017.0,1537.0,520.0,2.789287031346036,15822411.99,77.27057081789565,17.567801001900154
21506,"FANCY FONT BIRTHDAY CARD,",4534.49,10878,665,310,0.4894152923538231,1018.0,206.0,-812.0,0.41684960470674753,15826946.48,77.29271552193252,17.58507514251166
21990,MODERN FLORAL STATIONERY SET,4530.54,2453,497,170,2.26582,1019.0,1084.0,65.0,1.846938442723196,15831477.02,77.31484093568956,17.602349283123164
21564,PINK HEART SHAPE LOVE BUCKET,4524.5,1951,294,134,3.22935593220339,1020.0,1337.0,317.0,2.3190671450538187,15836001.52,77.33693685241116,17.61962342373467
22908,PACK OF 20 NAPKINS RED APPLES,4524.0,5610,485,266,0.955668016194332,1021.0,480.0,-541.0,0.8064171122994652,15840525.52,77.35903032732516,17.636897564346175
23275,SET OF 3 HANGING OWLS OLLIE BEAK,4521.72,3720,325,171,1.4738323353293412,1022.0,740.0,-282.0,1.215516129032258,15845047.24,77.38111266759664,17.654171704957676
23163,REGENCY SUGAR TONGS,4515.22,1832,209,95,3.329234449760766,1023.0,1400.0,377.0,2.4646397379912663,15849562.46,77.40316326436968,17.671445845569185
23112,PARISIENNE CURIO CABINET,4507.08,546,241,134,9.16721991701245,1024.0,2697.0,1673.0,8.254725274725274,15854069.540000001,77.42517410851545,17.688719986180686
22760,"TRAY, BREAKFAST IN BED",4506.889999999999,356,120,82,14.2095,1025.0,3081.0,2056.0,12.659803370786515,15858576.430000002,77.44718402477433,17.705994126792195
23309,SET OF 60 I LOVE LONDON CAKE CASES,4495.849999999999,8275,407,178,0.7424170616113744,1026.0,298.0,-728.0,0.5433051359516615,15863072.280000001,77.46914002592202,17.723268267403697
22747,POPPY'S PLAYHOUSE BATHROOM,4487.2,2035,402,241,2.4089655172413793,1027.0,1294.0,267.0,2.205012285012285,15867559.48,77.4910537837987,17.7405424080152
84279P,CHERRY BLOSSOM DECORATIVE FLASK,4476.67,1145,299,169,4.604666666666667,1028.0,1915.0,887.0,3.909755458515284,15872036.15,77.51291611720792,17.757816548626707
23167,SMALL CERAMIC TOP STORAGE JAR,4476.01,5847,231,129,1.0025210084033613,1029.0,453.0,-576.0,0.7655224901658971,15876512.16,77.53477522743114,17.77509068923821
22070,SMALL RED RETROSPOT MUG IN BOX,4462.95,1511,236,156,4.056386554621849,1030.0,1623.0,593.0,2.953639973527465,15880975.11,77.55657055764055,17.792364829849717
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,4451.95,375,133,50,15.193507462686568,1031.0,3035.0,2004.0,11.871866666666666,15885427.059999999,77.57831216808341,17.80963897046122
23288,GREEN VINTAGE SPOT BEAKER,4444.2300000000005,4625,185,107,1.0418817204301074,1032.0,602.0,-430.0,0.9609145945945947,15889871.29,77.60001607701733,17.826913111072724
22736,RIBBON REEL MAKING SNOWMEN,4439.28,2467,403,228,2.2283863080684596,1033.0,1077.0,44.0,1.7994649371706526,15894310.569999998,77.62169581205629,17.84418725168423
21064,BOOM BOX SPEAKER BOYS,4432.92,884,171,75,5.502183908045977,1034.0,2211.0,1177.0,5.014615384615385,15898743.489999998,77.64334448730293,17.861461392295734
21864,UNION JACK FLAG PASSPORT COVER,4431.54,1853,411,166,2.754820143884892,1035.0,1384.0,349.0,2.391548839719374,15903175.029999997,77.66498642316067,17.87873553290724
22299,PIG KEYRING WITH LIGHT & SOUND,4430.82,3912,202,103,1.629207920792079,1036.0,703.0,-333.0,1.132622699386503,15907605.849999998,77.6866248428155,17.89600967351874
79341,WILLOW BRANCH LIGHTS.,4423.69,725,79,49,8.0465,1037.0,2415.0,1378.0,6.101641379310344,15912029.539999997,77.70822844229436,17.913283814130246
