StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenueRank,VolumeRank,RankDifference,RevenuePerUnit,ReturnedUnits,ReturnValue,ReturnOrders,ReturnRate
23526,WALL ART DOG LICENCE,3939.76,604,114,57,8.880260869565218,1139.0,2598.0,1459.0,6.522781456953643,16.0,95.2,2.0,2.6490066225165565
21533,RETRO SPOT LARGE MILK JUG,8420.28,1701,519,263,5.472933333333334,571.0,1485.0,914.0,4.950194003527337,45.0,212.95000000000002,18.0,2.6455026455026456
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4645.87,1059,225,112,5.263973799126638,998.0,2014.0,1016.0,4.3870349386213405,28.0,119.0,12.0,2.644003777148253
23172,REGENCY TEA PLATE PINK,6344.409999999999,3861,305,160,2.06783606557377,747.0,714.0,-33.0,1.643203833203833,102.0,154.29999999999998,9.0,2.641802641802642
22430,ENAMEL WATERING CAN CREAM,6761.38,1406,362,230,5.507005494505495,694.0,1702.0,1008.0,4.808947368421053,37.0,171.95000000000002,9.0,2.631578947368421
21792,CLASSIC FRENCH STYLE BASKET GREEN,2517.88,494,141,110,5.968297872340425,1606.0,2776.0,1170.0,5.096923076923077,13.0,84.95,6.0,2.631578947368421
22081,RIBBON REEL FLORA + FAUNA,2761.04,1559,302,170,2.1825986842105265,1496.0,1587.0,91.0,1.7710327132777421,41.0,67.65,3.0,2.6298909557408594
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4540.849999999999,2891,364,141,1.988224043715847,1016.0,925.0,-91.0,1.5706848841231407,76.0,109.16,29.0,2.6288481494292633
23212,HEART WREATH DECORATION WITH BELL,2845.89,2284,185,103,1.4963157894736843,1465.0,1175.0,-290.0,1.2460113835376532,60.0,75.0,3.0,2.626970227670753
85060,WOOD FAN WITH FLOWER DESIGN,1745.62,1448,87,53,1.405909090909091,2013.0,1670.0,-343.0,1.205538674033149,38.0,47.5,4.0,2.6243093922651934
23393,HOME SWEET HOME CUSHION COVER,3207.91,801,229,165,4.481428571428571,1345.0,2312.0,967.0,4.004881398252184,21.0,78.75,6.0,2.6217228464419478
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,1938.1899999999998,153,95,28,12.674,1903.0,3785.0,1882.0,12.667908496732025,4.0,59.3,4.0,2.6143790849673203
C2,CARRIAGE,13426.0,268,267,45,50.21722846441948,335.0,3350.0,3015.0,50.09701492537314,7.0,290.0,7.0,2.6119402985074625
22667,RECIPE BOX RETRO SPOT DESIGN,2694.65,959,178,138,2.9388268156424586,1532.0,2128.0,596.0,2.8098540145985402,25.0,73.75,5.0,2.6068821689259645
22897,OVEN MITT APPLES DESIGN,2409.75,1613,264,167,1.7822264150943394,1650.0,1551.0,-99.0,1.4939553626782394,42.0,60.9,5.0,2.603843769373838
21499,BLUE POLKADOT WRAP,3504.84,8702,264,200,0.41628787878787876,1259.0,270.0,-989.0,0.4027625833141807,225.0,82.5,2.0,2.5856125028729027
47505,MINATURE COLOURED GARDENING SET,3527.42,737,178,129,5.334722222222222,1251.0,2399.0,1148.0,4.786187245590231,19.0,87.05000000000001,6.0,2.578018995929444
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,1698.04,2987,174,141,0.80816091954023,2048.0,908.0,-1140.0,0.5684767325075326,77.0,50.050000000000004,8.0,2.5778372949447603
21813,GARLAND WITH STARS AND BELLS,3761.4100000000003,815,184,76,5.46010752688172,1185.0,2297.0,1112.0,4.615226993865031,21.0,103.95,4.0,2.5766871165644174
21644,ASSORTED TUTTI FRUTTI HEART BOX,1461.47,1087,137,72,1.4383916083916084,2221.0,1983.0,-238.0,1.3444986200551978,28.0,35.0,3.0,2.5758969641214353
22279,POCKET BAG BLUE PAISLEY RED SPOT,2104.62,1440,214,108,1.625299539170507,1803.0,1680.0,-123.0,1.4615416666666665,37.0,46.25,2.0,2.569444444444444
21098,CHRISTMAS TOILET ROLL,13263.93,8537,596,269,1.6363474025974025,342.0,281.0,-61.0,1.5536991917535434,219.0,246.39,6.0,2.5653039709499827
22859,EASTER TIN BUNNY BOUQUET,2085.75,1250,165,115,1.93251497005988,1810.0,1824.0,14.0,1.6686,32.0,52.8,6.0,2.56
22842,BISCUIT TIN VINTAGE RED,5078.03,782,231,177,7.064612068965517,924.0,2337.0,1413.0,6.493644501278772,20.0,134.2,15.0,2.557544757033248
22303,COFFEE MUG APPLES DESIGN,12701.630000000001,5439,540,266,2.72731977818854,364.0,493.0,129.0,2.3352877367163085,139.0,336.45,27.0,2.555616841331127
22965,3 TRADITIONAL BISCUIT CUTTERS SET,3162.6400000000003,1488,250,180,2.342896825396825,1360.0,1637.0,277.0,2.1254301075268818,38.0,79.80000000000001,5.0,2.553763440860215
21473,SWEETHEART CREAM STEEL TABLE RECT,3212.16,157,90,65,20.839,1341.0,3770.0,2429.0,20.459617834394905,4.0,79.8,3.0,2.547770700636943
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2239.34,471,83,60,5.623176470588236,1723.0,2821.0,1098.0,4.75443736730361,12.0,54.5,4.0,2.547770700636943
23344,JUMBO BAG 50'S CHRISTMAS,23772.07,10285,716,391,2.4177423822714683,159.0,223.0,64.0,2.311333981526495,262.0,486.96000000000004,7.0,2.547399124939232
22841,ROUND CAKE TIN VINTAGE GREEN,5811.87,746,303,215,8.394389438943895,809.0,2385.0,1576.0,7.790710455764075,19.0,151.05,14.0,2.546916890080429
37446,MINI CAKE STAND WITH HANGING CAKES,5332.25,3691,410,168,1.8811084337349397,884.0,750.0,-134.0,1.4446626930371174,94.0,121.69999999999999,26.0,2.546735302086155
21288,STRIPEY CHOCOLATE NESTING BOXES,2557.4700000000003,982,224,105,3.34125,1589.0,2097.0,508.0,2.604348268839104,25.0,64.15,2.0,2.5458248472505094
22094,RED RETROSPOT TISSUE BOX,1424.1599999999999,2554,232,133,1.1035744680851063,2258.0,1044.0,-1214.0,0.5576194205168363,65.0,39.97,5.0,2.5450274079874706
21845,DAIRY MAID STRIPE MUG,3758.4100000000003,2521,158,104,2.1685443037974683,1188.0,1058.0,-130.0,1.4908409361364539,64.0,111.04,11.0,2.5386751289170966
23175,REGENCY MILK JUG PINK,9587.15,3160,329,206,3.8787915407854987,504.0,866.0,362.0,3.033908227848101,80.0,225.5,11.0,2.5316455696202533
21539,RED RETROSPOT BUTTER DISH,9408.77,1861,539,235,5.802058823529412,515.0,1378.0,863.0,5.055760343901128,47.0,223.26000000000002,33.0,2.525523911875336
23582,VINTAGE DOILY JUMBO BAG RED,10206.41,4802,259,186,2.2147709923664123,471.0,575.0,104.0,2.1254498125780925,121.0,222.68,3.0,2.5197834235735113
22178,VICTORIAN GLASS HANGING T-LIGHT,52382.82,40081,1816,593,1.5693047256925585,27.0,17.0,-10.0,1.3069239789426412,1008.0,1262.94,43.0,2.514907312691799
21661,VINTAGE GLASS TEA CADDY,1511.3100000000002,239,98,55,7.073838383838384,2181.0,3454.0,1273.0,6.323472803347281,6.0,35.2,4.0,2.510460251046025
15058A,BLUE POLKADOT GARDEN PARASOL,1668.49,200,89,40,9.208988764044944,2068.0,3596.0,1528.0,8.34245,5.0,37.35,4.0,2.5
22385,JUMBO BAG SPACEBOY DESIGN,32433.5,17070,1250,412,2.436019032513878,85.0,99.0,14.0,1.9000292911540715,426.0,725.44,12.0,2.495606326889279
21901,"KEY FOB , BACK DOOR",4061.51,6159,689,315,0.8083474576271187,1111.0,424.0,-687.0,0.6594430914109434,153.0,99.45,5.0,2.484169508037019
22467,GUMBALL COAT RACK,28059.480000000003,11868,1095,398,2.8445724572457243,114.0,183.0,69.0,2.3642972699696667,294.0,665.55,65.0,2.4772497472194135
21630,FLOOR CUSHION ELEPHANT CARNIVAL,1973.3899999999999,162,95,21,13.734105263157895,1883.0,3757.0,1874.0,12.181419753086418,4.0,35.8,4.0,2.4691358024691357
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,4404.0199999999995,1098,314,95,4.696772151898735,1042.0,1966.0,924.0,4.010947176684881,27.0,71.55,4.0,2.459016393442623
22844,VINTAGE CREAM DOG FOOD CONTAINER,11199.64,1181,489,221,10.608028455284552,413.0,1884.0,1471.0,9.483183742591024,29.0,236.3,9.0,2.4555461473327687
90062,CARNIVAL BRACELET,2591.42,204,109,33,12.660181818181817,1576.0,3579.0,2003.0,12.703039215686275,5.0,63.75,4.0,2.450980392156863
22698,PINK REGENCY TEACUP AND SAUCER,23990.620000000003,8050,1025,400,3.6954607177497576,158.0,309.0,151.0,2.980201242236025,197.0,546.7500000000001,47.0,2.4472049689440993
21432,SET OF 3 CASES WOODLAND DESIGN,5435.91,942,237,152,6.09857740585774,863.0,2147.0,1284.0,5.770605095541401,23.0,129.35,9.0,2.4416135881104037
21628,TRIANGULAR POUFFE VINTAGE,3185.2799999999997,164,87,24,22.65022988505747,1352.0,3748.0,2396.0,19.422439024390243,4.0,59.8,3.0,2.4390243902439024
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,23489.42,4800,470,275,5.866072186836518,162.0,577.0,415.0,4.893629166666666,117.0,545.55,35.0,2.4375
21915,RED HARMONICA IN BOX,42664.54,36289,1025,467,1.399408341416101,49.0,23.0,-26.0,1.1756879495163823,884.0,991.0,15.0,2.4359998897737607
23581,JUMBO BAG PAISLEY PARK,11581.83,5020,338,230,2.256289855072464,401.0,550.0,149.0,2.3071374501992032,122.0,224.76,4.0,2.4302788844621515
22491,PACK OF 12 COLOURED PENCILS,5950.0,7423,390,264,0.8962025316455696,793.0,337.0,-456.0,0.8015627104944093,180.0,134.28,3.0,2.424895594773003
21765,HANGING METAL BIRD BATH,3076.39,372,144,104,8.968367346938777,1391.0,3048.0,1657.0,8.26986559139785,9.0,66.75,2.0,2.4193548387096775
21784,SHOE SHINE BOX,3538.2799999999997,290,178,78,12.688595505617975,1246.0,3278.0,2032.0,12.200965517241379,7.0,69.64999999999999,5.0,2.413793103448276
21733,RED HANGING HEART T-LIGHT HOLDER,50346.490000000005,17575,1760,744,3.09675404350251,28.0,91.0,63.0,2.8646651493598867,423.0,1102.25,35.0,2.406827880512091
22352,LUNCHBOX WITH CUTLERY RETROSPOT,3481.89,1413,232,114,2.8957021276595745,1262.0,1697.0,435.0,2.4641825902335457,34.0,86.7,5.0,2.40622788393489
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,58652.700000000004,18634,1427,701,3.300415224913495,21.0,81.0,60.0,3.1476172587742837,448.0,1185.6,17.0,2.404207362885049
22356,CHARLOTTE BAG PINK POLKADOT,13172.0,11222,907,269,1.2303787878787877,348.0,199.0,-149.0,1.173765817144894,268.0,203.23,19.0,2.3881661022990555
22951,60 CAKE CASES DOLLY GIRL DESIGN,5314.12,10050,609,328,0.6774595469255663,885.0,228.0,-657.0,0.5287681592039801,240.0,116.39999999999999,6.0,2.3880597014925375
85180A,RED HEARTS LIGHT CHAIN,1636.42,629,99,60,3.9513,2090.0,2566.0,476.0,2.601621621621622,15.0,69.75,3.0,2.384737678855326
35001W,HAND OPEN SHAPE DECO.WHITE,2806.69,883,190,78,4.085520833333334,1478.0,2214.0,736.0,3.1785843714609285,21.0,66.81,5.0,2.378255945639864
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,7699.25,3285,601,288,3.087963576158941,614.0,840.0,226.0,2.343759512937595,78.0,168.9,8.0,2.374429223744292
21276,TWO EMBOSSED HEART MINI DRAWERS,1558.94,677,29,24,4.253103448275862,2151.0,2495.0,344.0,2.302717872968981,16.0,76.2,3.0,2.363367799113737
22217,T-LIGHT HOLDER HANGING LACE,2814.81,2374,214,152,1.405925925925926,1475.0,1124.0,-351.0,1.1856823925863522,56.0,70.0,3.0,2.358887952822241
22456,NATURAL SLATE CHALKBOARD LARGE,21583.2,4416,835,385,6.306929510155317,180.0,627.0,447.0,4.8875,104.0,501.5,52.0,2.355072463768116
21313,GLASS HEART T-LIGHT HOLDER,5771.11,6711,415,173,1.1320383693045564,812.0,377.0,-435.0,0.8599478468186559,158.0,110.14999999999999,15.0,2.3543436149605124
23302,KNEELING MAT HOUSEWORK DESIGN,2181.42,1536,230,140,1.8876394849785407,1758.0,1602.0,-156.0,1.4201953125,36.0,54.239999999999995,5.0,2.34375
21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,1747.9399999999998,896,78,64,2.098860759493671,2007.0,2200.0,193.0,1.9508258928571427,21.0,40.949999999999996,3.0,2.34375
21283,NATURAL BARK CANDLE SMALL,1629.2,512,81,59,3.6758536585365857,2097.0,2746.0,649.0,3.18203125,12.0,39.0,1.0,2.34375
22109,FULL ENGLISH BREAKFAST PLATE,13750.11,3339,643,205,5.125307692307692,327.0,832.0,505.0,4.118032345013478,78.0,271.26,18.0,2.336028751123091
84568,GIRLS ALPHABET IRON ON PATCHES,7788.67,37066,310,49,0.37338709677419357,606.0,19.0,-587.0,0.21012976852101656,865.0,181.64999999999998,4.0,2.333675066098311
23204,CHARLOTTE BAG APPLES DESIGN,7741.94,7976,583,199,1.1219453924914675,610.0,311.0,-299.0,0.9706544633901705,186.0,138.34,8.0,2.331995987963892
22187,GREEN CHRISTMAS TREE CARD HOLDER,6820.7,2104,364,230,4.355464480874317,686.0,1256.0,570.0,3.2417775665399238,49.0,191.45,14.0,2.328897338403042
22614,PACK OF 12 SPACEBOY TISSUES,1954.2999999999997,5726,368,222,0.41798927613941017,1896.0,469.0,-1427.0,0.34130282920013966,133.0,42.269999999999996,6.0,2.3227383863080684
22968,ROSE COTTAGE KEEPSAKE BOX,11184.82,1127,306,182,11.719281045751634,416.0,1932.0,1516.0,9.924418811002662,26.0,248.54999999999998,14.0,2.3070097604259097
22669,RED BABY BUNTING,7613.9400000000005,2386,438,263,3.627551020408163,620.0,1113.0,493.0,3.1910896898575025,55.0,142.25,2.0,2.305113160100587
22358,KINGS CHOICE TEA CADDY,8393.61,2651,605,295,3.872950819672131,572.0,1017.0,445.0,3.166205205582799,61.0,170.35,13.0,2.3010184835910974
22586,FELTCRAFT HAIRBAND PINK AND BLUE,1815.1399999999999,2087,295,184,1.0022666666666666,1975.0,1267.0,-708.0,0.8697364638236703,48.0,40.800000000000004,2.0,2.299952084331576
22357,KINGS CHOICE BISCUIT TIN,9352.41,2089,467,259,5.068800856531049,519.0,1264.0,745.0,4.476979415988511,48.0,198.0,18.0,2.297750119674485
22840,ROUND CAKE TIN VINTAGE RED,9602.6,1264,392,273,8.261479591836734,502.0,1803.0,1301.0,7.596993670886076,29.0,229.55,21.0,2.2943037974683547
21452,TOADSTOOL MONEY BOX,5731.330000000001,1876,409,228,3.4547732696897375,817.0,1370.0,553.0,3.055079957356077,43.0,124.05000000000001,19.0,2.292110874200427
22818,CARD CHRISTMAS VILLAGE,2720.86,6290,404,252,0.47586633663366334,1518.0,409.0,-1109.0,0.4325691573926868,144.0,60.48,5.0,2.289348171701113
22073,RED RETROSPOT STORAGE JAR,5604.6,1400,322,173,4.57924924924925,832.0,1708.0,876.0,4.003285714285714,32.0,119.28,18.0,2.2857142857142856
22072,TEA CUP AND SAUCER RETRO SPOT,2866.34,700,137,67,4.624892086330935,1457.0,2455.0,998.0,4.094771428571429,16.0,60.0,8.0,2.2857142857142856
22166,"WALL MIRROR , RECT DIAMANTE, PINK/",1746.78,219,61,16,12.508524590163933,2011.0,3523.0,1512.0,7.976164383561644,5.0,39.75,4.0,2.28310502283105
21868,POTTING SHED TEA MUG,11163.64,9075,881,377,1.6171621621621621,419.0,257.0,-162.0,1.2301531680440771,207.0,250.39,29.0,2.28099173553719
22502,PICNIC BASKET WICKER SMALL,21260.8,3772,927,335,6.643832976445396,187.0,730.0,543.0,5.636479321314952,86.0,436.42,16.0,2.2799575821845175
23158,SET OF 5 LUCKY CAT MAGNETS,5513.83,2633,255,96,2.674823529411765,845.0,1026.0,181.0,2.0941245727307254,60.0,124.8,3.0,2.278769464489176
21351,CINAMMON & ORANGE WREATH,3702.75,1099,177,113,5.481508379888268,1204.0,1964.0,760.0,3.369199272065514,25.0,91.95,5.0,2.2747952684258417
22398,MAGNETS PACK OF 4 SWALLOWS,3687.48,4240,431,273,1.0115717539863325,1207.0,655.0,-552.0,0.869688679245283,96.0,120.0,5.0,2.2641509433962264
22725,ALARM CLOCK BAKELIKE CHOCOLATE,10324.92,2518,549,217,4.72523381294964,463.0,1060.0,597.0,4.100444797458301,57.0,213.75,15.0,2.2637013502779983
23154,SET OF 4 JAM JAR MAGNETS,5842.88,2701,235,141,2.2075000000000005,803.0,1002.0,199.0,2.1632284339133654,61.0,126.88,3.0,2.258422806368012
22595,CHRISTMAS GINGHAM HEART,5429.91,6396,383,262,0.9934455958549222,867.0,392.0,-475.0,0.8489540337711069,144.0,103.68,1.0,2.25140712945591
23407,SET OF 2 TRAYS HOME SWEET HOME,2709.43,267,133,103,10.601716417910447,1529.0,3354.0,1825.0,10.147677902621723,6.0,59.699999999999996,4.0,2.247191011235955
22585,PACK OF 6 BIRDY GIFT TAGS,21977.3,17558,1084,612,1.3802844444444444,175.0,92.0,-83.0,1.251697232030983,394.0,442.90999999999997,13.0,2.24399134297756
15056BL,EDWARDIAN PARASOL BLACK,47267.450000000004,9504,857,321,6.25234752589183,38.0,247.0,209.0,4.973426978114478,213.0,1071.3500000000001,12.0,2.241161616161616
23300,GARDENERS KNEELING PAD CUP OF TEA,11785.99,6809,758,351,1.9087597911227152,391.0,371.0,-20.0,1.7309428697312381,152.0,231.6,7.0,2.232339550594801
22686,FRENCH BLUE METAL DOOR SIGN NO,1388.45,1076,180,46,1.8146666666666667,2287.0,1996.0,-291.0,1.2903810408921934,24.0,30.0,2.0,2.2304832713754648
35004G,SET OF 3 GOLD FLYING DUCKS,1419.51,359,76,46,6.24974025974026,2266.0,3074.0,808.0,3.954066852367688,8.0,22.59,5.0,2.2284122562674096
22470,HEART OF WICKER LARGE,53506.130000000005,17781,1957,827,3.2045072536268138,26.0,87.0,61.0,3.0091743996400653,396.0,1028.7,22.0,2.2270963387885945
82580,BATHROOM METAL SIGN,7458.52,13249,1336,443,0.7649147516679022,632.0,153.0,-479.0,0.562949656577855,295.0,129.49,9.0,2.226583138350064
22979,PANTRY WASHING UP BRUSH,6391.82,4090,381,225,1.8184334203655352,739.0,676.0,-63.0,1.5627921760391197,91.0,117.55000000000001,5.0,2.2249388753056234
79160,HEART SHAPE WIRELESS DOORBELL,1973.0700000000002,944,210,51,2.515767441860465,1884.0,2144.0,260.0,2.090116525423729,21.0,44.1,12.0,2.2245762711864407
22111,SCOTTIE DOG HOT WATER BOTTLE,49771.94,9776,1689,717,5.734759698899826,31.0,236.0,205.0,5.091237725040917,217.0,936.65,15.0,2.219721767594108
85067,CREAM SWEETHEART WALL CABINET,8201.99,496,175,110,20.3275,582.0,2774.0,2192.0,16.53627016129032,11.0,202.45,11.0,2.217741935483871
21192,WHITE BELL HONEYCOMB PAPER,3885.64,2167,216,96,2.3542792792792793,1150.0,1222.0,72.0,1.7930964467005075,48.0,69.6,1.0,2.2150438394093217
23202,JUMBO BAG VINTAGE LEAF,21810.43,10941,879,377,2.2962302483069976,177.0,204.0,27.0,1.993458550406727,242.0,442.46000000000004,6.0,2.2118636322091216
22666,RECIPE BOX PANTRY YELLOW DESIGN,33682.62,10728,1664,701,3.583942823108994,78.0,208.0,130.0,3.139692393736018,237.0,655.5500000000001,63.0,2.20917225950783
22926,IVORY GIANT GARDEN THERMOMETER,4150.31,680,216,152,6.306635944700461,1093.0,2488.0,1395.0,6.10339705882353,15.0,89.25,6.0,2.2058823529411766
22644,CERAMIC CHERRY CAKE MONEY BANK,7069.88,4858,611,304,1.9638211382113822,656.0,569.0,-87.0,1.4553067105804858,107.0,254.45,19.0,2.2025524907369287
23236,STORAGE TIN VINTAGE DOILY,3704.78,1272,190,124,3.4103125,1203.0,1796.0,593.0,2.9125628930817613,28.0,80.92,12.0,2.20125786163522
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,1776.1200000000001,682,107,55,3.7270370370370376,1995.0,2485.0,490.0,2.6042815249266864,15.0,44.25,4.0,2.1994134897360706
22526,WHEELBARROW FOR CHILDREN,6689.67,546,209,153,13.470619047619047,706.0,2697.0,1991.0,12.252142857142857,12.0,153.0,8.0,2.197802197802198
22798,ANTIQUE GLASS DRESSING TABLE POT,7336.09,2367,356,173,3.730337078651685,642.0,1129.0,487.0,3.0993198141106886,52.0,153.4,22.0,2.1968736797634136
72351B,SET/6 PINK BUTTERFLY T-LIGHTS,11184.890000000001,5785,499,208,2.362924901185771,415.0,459.0,44.0,1.9334295592048403,127.0,221.60000000000002,7.0,2.19533275713051
22312,OFFICE MUG WARMER POLKADOT,4254.05,1233,269,104,4.289963235294118,1069.0,1841.0,772.0,3.450162206001622,27.0,81.65000000000002,3.0,2.18978102189781
21068,VINTAGE BILLBOARD LOVE/HATE MUG,4224.63,4066,373,149,1.5829521276595744,1075.0,678.0,-397.0,1.0390137727496311,89.0,98.33,8.0,2.1888834235120513
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",3462.49,183,25,23,24.5848,1264.0,3659.0,2395.0,18.92071038251366,4.0,93.8,3.0,2.185792349726776
21906,PHARMACIE FIRST AID TIN,12879.460000000001,1786,424,214,8.386713615023474,357.0,1431.0,1074.0,7.211343784994401,39.0,263.25,9.0,2.1836506159014557
22192,BLUE DINER WALL CLOCK,12104.8,1426,543,260,8.901544117647058,383.0,1687.0,1304.0,8.488639551192145,31.0,252.45,16.0,2.1739130434782608
21788,KIDS RAIN MAC BLUE,2725.0899999999997,3375,206,141,0.9104225352112676,1515.0,823.0,-692.0,0.807434074074074,73.0,61.849999999999994,6.0,2.162962962962963
20682,RED SPOTTY CHILDS UMBRELLA,4791.04,1483,247,153,3.6955823293172694,964.0,1641.0,677.0,3.2306405933917732,32.0,98.0,9.0,2.157788267026298
23194,GYMKHANA TREASURE BOOK BOX,3815.5299999999997,1715,200,128,2.7494581280788175,1169.0,1473.0,304.0,2.224798833819242,37.0,83.25,8.0,2.1574344023323615
84946,ANTIQUE SILVER T-LIGHT GLASS,19381.62,14664,689,348,1.5028468208092487,213.0,127.0,-86.0,1.3217144026186578,316.0,349.21,23.0,2.15493726132024
21136,PAINTED METAL PEARS ASSORTED,17451.45,10496,739,449,1.96908969210174,236.0,215.0,-21.0,1.6626762576219514,225.0,329.36999999999995,4.0,2.143673780487805
15058B,PINK POLKADOT GARDEN PARASOL,1932.97,234,100,35,9.832699999999999,1905.0,3466.0,1561.0,8.260555555555555,5.0,37.35,2.0,2.1367521367521367
23032,DRAWER KNOB CRACKLE GLAZE IVORY,3595.3799999999997,2154,194,115,1.7784848484848483,1227.0,1233.0,6.0,1.6691643454038996,46.0,75.9,11.0,2.1355617455896008
21232,STRAWBERRY CERAMIC TRINKET BOX,47169.35,36629,2310,683,1.5192987675308116,39.0,22.0,-17.0,1.2877596985994704,782.0,922.59,178.0,2.1349204182478365
85232B,SET/3 RUSSIAN DOLL STACKING TINS,9867.14,1968,371,154,5.845614973262033,490.0,1328.0,838.0,5.013790650406504,42.0,205.1,19.0,2.1341463414634148
85040A,S/4 PINK FLOWER CANDLES IN BOWL,3639.89,2065,400,193,1.9779518072289157,1218.0,1280.0,62.0,1.7626585956416465,44.0,72.6,17.0,2.1307506053268765
22293,"SPRING DEC , HANGING CHICK GREEN",1516.9199999999998,1128,100,64,1.8652941176470588,2176.0,1930.0,-246.0,1.344787234042553,24.0,34.8,1.0,2.127659574468085
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",3979.2,2028,208,106,2.638894230769231,1133.0,1298.0,165.0,1.9621301775147928,43.0,83.85,6.0,2.1203155818540433
21533,RETROSPOT LARGE MILK JUG,8194.59,1656,438,251,5.393,583.0,1517.0,934.0,4.948423913043478,35.0,162.05,14.0,2.1135265700483092
22193,RED DINER WALL CLOCK,15658.98,1850,616,265,9.21775974025974,270.0,1386.0,1116.0,8.464313513513513,39.0,319.59999999999997,18.0,2.108108108108108
22659,LUNCH BOX I LOVE LONDON,29561.859999999997,15941,1074,293,2.3337192342752964,99.0,108.0,9.0,1.8544545511573927,336.0,572.9999999999999,21.0,2.107772410764695
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14076.34,10405,1114,490,1.6672395369545858,310.0,217.0,-93.0,1.3528438250840942,219.0,251.39,9.0,2.1047573282075924
84279B,CHERRY BLOSSOM DECORATIVE FLASK,3076.92,808,215,140,4.296511627906977,1390.0,2307.0,917.0,3.808069306930693,17.0,63.75,9.0,2.103960396039604
23247,BISCUIT TIN 50'S CHRISTMAS,6681.25,2194,309,231,3.2880906148867313,708.0,1213.0,505.0,3.045237010027347,46.0,118.54000000000002,5.0,2.096627164995442
15036,ASSORTED COLOURS SILK FAN,32967.03,44392,992,303,0.9922557905337361,83.0,13.0,-70.0,0.742634483690755,929.0,644.03,14.0,2.092719408902505
23029,DRAWER KNOB CRACKLE GLAZE GREEN,2284.12,1340,154,97,1.8390909090909089,1703.0,1751.0,48.0,1.7045671641791045,28.0,46.199999999999996,8.0,2.0895522388059704
22982,PANTRY PASTRY BRUSH,1543.77,1154,212,120,1.6372169811320754,2160.0,1903.0,-257.0,1.3377556325823223,24.0,30.0,2.0,2.079722703639515
22442,GROW YOUR OWN FLOWERS SET OF 3,4765.32,866,172,140,7.467803468208093,967.0,2237.0,1270.0,5.502678983833718,18.0,141.9,13.0,2.0785219399538106
