StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenuePerUnit,ReturnedUnits,ReturnValue,ReturnRate
22990,COTTON APRON PANTRY DESIGN,2917.43,633,164,117,5.315301204819277,4.6088941548183255,126.0,553.6999999999999,19.90521327014218
21592,RETROSPOT CIGAR BOX MATCHES,2900.46,2772,286,195,1.1606101694915254,1.0463419913419914,0.0,0.0,0.0
22518,CHILDS GARDEN BRUSH BLUE,2899.8,1402,270,141,2.507859778597786,2.0683309557774607,0.0,0.0,0.0
23290,SPACEBOY CHILDRENS BOWL,2890.3500000000004,2430,214,125,1.4357009345794394,1.1894444444444445,10.0,12.5,0.411522633744856
22184,CAKE STAND VICTORIAN FILIGREE LARGE,2887.07,389,146,60,9.19986301369863,7.421773778920309,18.0,134.8,4.627249357326478
21584,RETROSPOT SMALL TUBE MATCHES,2886.6,1764,221,165,1.6482905982905982,1.6363945578231291,7.0,11.55,0.3968253968253968
23345,DOLLY GIRL BEAKER,2886.25,2451,174,100,1.5064204545454545,1.177580579355365,7.0,8.75,0.28559771521827826
22955,36 FOIL STAR CAKE CASES,2885.26,1592,186,131,2.247823834196891,1.812349246231156,0.0,0.0,0.0
22811,SET OF 6 T-LIGHTS CACTI,2884.13,1021,140,51,4.010921985815602,2.8248090107737513,1.0,2.95,0.0979431929480901
23283,DOORMAT VINTAGE LEAVES DESIGN,2881.18,430,91,75,7.847912087912087,6.700418604651162,0.0,0.0,0.0
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,2879.37,960,38,32,6.182564102564102,2.99934375,579.0,1859.07,60.3125
21240,BLUE SPOTTY CUP,2877.47,3390,370,169,0.9885714285714285,0.8488112094395279,1.0,0.85,0.029498525073746312
21465,PINK FLOWER CROCHET FOOD COVER,2875.6400000000003,793,187,117,4.030588235294117,3.6262799495586386,2.0,7.5,0.25220680958385877
21821,GLITTER STAR GARLAND WITH BELLS,2866.6,713,153,86,4.836602564102564,4.020476858345021,13.0,48.75,1.8232819074333801
22072,TEA CUP AND SAUCER RETRO SPOT,2866.34,700,137,67,4.624892086330935,4.094771428571429,16.0,60.0,2.2857142857142856
22480,RED TEA TOWEL CLASSIC DESIGN,2863.06,2368,263,197,1.2736704119850186,1.2090625,0.0,0.0,0.0
21424,WOODLAND STORAGE BOX LARGE,2861.6400000000003,955,142,51,4.811619718309859,2.9964816753926704,58.0,151.9,6.0732984293193715
23427,STOOL HOME SWEET HOME,2860.58,237,114,87,12.967478260869566,12.069957805907173,2.0,22.9,0.8438818565400843
22073,RETRO SPOT STORAGE JAR,2853.29,729,155,95,4.591075949367089,3.9139780521262004,12.0,45.0,1.646090534979424
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2852.6299999999997,3565,380,208,0.9357179487179488,0.8001767180925665,2.0,1.7,0.05610098176718093
23504,PLAYING CARDS JUBILEE UNION JACK,2848.8900000000003,1927,208,164,1.3483410138248846,1.4784068500259473,0.0,0.0,0.0
22930,BAKING MOULD HEART MILK CHOCOLATE,2846.8,1108,189,120,3.073350785340314,2.5693140794223828,96.0,201.6,8.664259927797833
23212,HEART WREATH DECORATION WITH BELL,2845.89,2284,185,103,1.4963157894736843,1.2460113835376532,60.0,75.0,2.626970227670753
21324,HANGING MEDINA LANTERN SMALL,2845.71,1014,175,101,3.7048022598870056,2.8064201183431954,54.0,140.1,5.325443786982249
21688,SILVER PLATE CANDLE BOWL SMALL,2845.6500000000005,912,142,97,3.6079577464788737,3.1202302631578953,6.0,17.700000000000003,0.6578947368421052
22080,RIBBON REEL POLKADOTS,2843.86,1676,242,167,2.0024489795918368,1.6968138424821002,10.0,16.5,0.5966587112171837
22449,SILK PURSE BABUSHKA PINK,2843.8300000000004,863,218,111,3.3467272727272728,3.295283893395134,12.0,40.2,1.3904982618771726
21439,BASKET OF TOADSTOOLS,2837.54,2259,240,112,1.5492181069958846,1.2561044710048694,408.0,432.48,18.06108897742364
22576,SWALLOW WOODEN CHRISTMAS DECORATION,2835.08,3132,330,191,1.0617867435158501,0.9051979565772669,6.0,5.1,0.19157088122605362
22285,"DECORATION HEN ON NEST, HANGING",2829.19,1877,147,105,1.868157894736842,1.5072935535428875,12.0,19.799999999999997,0.6393180607352157
22731,3D CHRISTMAS STAMPS STICKERS,2828.62,2018,232,138,1.5429361702127657,1.4016947472745291,34.0,42.5,1.6848364717542121
22710,WRAP I LOVE LONDON,2821.28,7184,173,112,0.4159537572254335,0.39271714922049,125.0,52.5,1.739977728285078
22217,T-LIGHT HOLDER HANGING LACE,2814.81,2374,214,152,1.405925925925926,1.1856823925863522,56.0,70.0,2.358887952822241
22671,FRENCH LAUNDRY SIGN BLUE METAL,2811.3399999999997,1688,246,140,2.044412955465587,1.665485781990521,4.0,6.3999999999999995,0.23696682464454977
21508,VINTAGE KID DOLLY CARD,2808.62,6716,541,215,0.517097966728281,0.41819833234067894,12.0,5.04,0.1786777843954735
35001W,HAND OPEN SHAPE DECO.WHITE,2806.69,883,190,78,4.085520833333334,3.1785843714609285,21.0,66.81,2.378255945639864
22452,MEASURING TAPE BABUSHKA PINK,2806.4,1089,207,96,2.5631578947368423,2.5770431588613407,7.0,20.650000000000002,0.642791551882461
84909A,PINK PAISLEY QUILT,2797.55,209,30,24,17.176666666666666,13.385406698564594,0.0,0.0,0.0
22974,CHILDRENS DOLLY GIRL MUG,2795.81,1636,211,128,2.039433962264151,1.7089303178484108,20.0,33.0,1.2224938875305624
22696,WICKER WREATH LARGE,2790.83,1415,288,203,2.258406779661017,1.9723180212014133,0.0,0.0,0.0
21360,JOY LARGE WOOD LETTERS,2790.41,441,100,81,10.0931,6.327460317460317,2.0,19.9,0.45351473922902497
22101,MIRROR MOSAIC VOTIVE HOLDER,2790.27,1909,116,44,2.3282905982905984,1.461639601885804,325.0,128.46,17.024620220010476
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2789.2799999999997,6022,486,188,0.5843775100401606,0.4631816672201926,24.0,10.08,0.39853869146462967
22949,36 DOILIES DOLLY GIRL,2788.5299999999997,1965,162,121,1.736604938271605,1.4190992366412212,16.0,23.2,0.8142493638676844
84519A,TOMATO CHARLIE+LOLA COASTER SET,2788.4500000000003,1200,203,96,2.9695566502463056,2.3237083333333337,0.0,0.0,0.0
21796,SET OF 3 RED STRIPE BASKETS,2782.19,324,67,57,12.662089552238806,8.587006172839507,0.0,0.0,0.0
21728,METAL MEDINA LANTERN,2773.11,298,40,33,13.710249999999998,9.305738255033557,2.0,25.5,0.6711409395973155
21188,3D HEARTS HONEYCOMB PAPER GARLAND,2771.34,912,128,69,3.576212121212121,3.0387500000000003,35.0,89.64999999999999,3.8377192982456143
21682,LARGE MEDINA STAMPED METAL BOWL,2767.59,559,152,116,5.280526315789474,4.9509660107334525,4.0,19.8,0.7155635062611807
85132B,CHARLIE AND LOLA TABLE TINS,2767.53,919,123,73,4.942682926829268,3.01145810663765,2.0,19.9,0.2176278563656148
22365,DOOR MAT RESPECTABLE HOUSE,2765.69,380,124,79,8.205887096774193,7.278131578947368,1.0,6.75,0.2631578947368421
22242,5 HOOK HANGER MAGIC TOADSTOOL,2763.96,1774,110,77,1.8511711711711711,1.5580383314543405,50.0,82.5,2.818489289740699
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,2761.8999999999996,1702,202,145,1.7966009852216749,1.6227379553466508,2.0,3.3,0.11750881316098707
22081,RIBBON REEL FLORA + FAUNA,2761.04,1559,302,170,2.1825986842105265,1.7710327132777421,41.0,67.65,2.6298909557408594
21683,MEDIUM MEDINA STAMPED METAL BOWL,2757.4700000000003,936,152,96,3.308627450980392,2.9460149572649574,1.0,2.95,0.10683760683760685
23542,WALL ART 70'S ALPHABET,2757.06,356,74,44,10.14864864864865,7.744550561797753,6.0,48.7,1.6853932584269662
22675,FRENCH KITCHEN SIGN BLUE METAL,2754.95,2227,270,179,1.4426373626373625,1.2370678042209249,28.0,35.0,1.2572968118545127
15058C,ICE CREAM DESIGN GARDEN PARASOL,2753.72,470,122,56,9.667049180327869,5.858978723404255,4.0,23.8,0.851063829787234
22145,CHRISTMAS CRAFT HEART STOCKING,2752.66,1306,197,153,2.3686069651741297,2.1077029096477795,6.0,12.600000000000001,0.45941807044410415
84795C,OCEAN STRIPE HAMMOCK,2752.59,325,131,70,9.477954545454544,8.469507692307692,1.0,7.95,0.3076923076923077
23147,SINGLE ANTIQUE ROSE HOOK IVORY,2752.2,1868,261,170,1.5256226415094338,1.473340471092077,15.0,21.75,0.8029978586723768
51014C,"FEATHER PEN,COAL BLACK",2751.5,4283,266,108,0.8253558052434458,0.6424235349054401,230.0,144.9,5.370067709549381
85015,SET OF 12 VINTAGE POSTCARD SET,2750.0,2908,254,133,1.8354724409448817,0.9456671251719395,0.0,0.0,0.0
22315,200 RED + WHITE BENDY STRAWS,2749.51,2137,388,191,1.444846153846154,1.286621431913898,5.0,6.25,0.2339728591483388
22525,CHILDRENS GARDEN GLOVES PINK,2748.79,1950,330,189,1.643534743202417,1.4096358974358973,15.0,18.75,0.7692307692307693
23266,SET OF 3 WOODEN STOCKING DECORATION,2743.82,2053,319,201,1.454005934718101,1.3364929371651242,12.0,15.0,0.5845104724792985
23341,PINK DINER WALL CLOCK,2741.35,307,121,75,9.943057851239669,8.929478827361564,0.0,0.0,0.0
22482,BLUE TEA TOWEL CLASSIC DESIGN,2739.43,2319,214,154,1.2477064220183487,1.181297973264338,0.0,0.0,0.0
23100,SILVER BELLS TABLE DECORATION,2739.38,2166,257,180,1.426235741444867,1.2647183748845798,1.0,1.25,0.04616805170821791
22161,HEART DECORATION RUSTIC HANGING,2738.28,6726,489,156,0.6999212598425197,0.40711864406779663,88.0,28.880000000000003,1.3083556348498364
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2731.7599999999998,1725,171,124,2.454418604651163,1.5836289855072463,35.0,131.25,2.0289855072463765
22066,LOVE HEART TRINKET POT,2729.16,3436,274,185,1.1509608540925267,0.7942840512223516,11.0,10.65,0.32013969732246794
21788,KIDS RAIN MAC BLUE,2725.0899999999997,3375,206,141,0.9104225352112676,0.807434074074074,73.0,61.849999999999994,2.162962962962963
22167,OVAL WALL MIRROR DIAMANTE,2724.42,266,175,46,10.892685714285715,10.242180451127819,5.0,49.75,1.8796992481203008
16161U,WRAP SUKI AND FRIENDS,2721.92,6676,208,148,0.4185576923076923,0.40771719592570405,75.0,31.5,1.1234272019173157
22651,GENTLEMAN SHIRT REPAIR KIT,2720.86,3175,270,112,1.1600367647058822,0.8569637795275591,0.0,0.0,0.0
22818,CARD CHRISTMAS VILLAGE,2720.86,6290,404,252,0.47586633663366334,0.4325691573926868,144.0,60.48,2.289348171701113
22914,BLUE COAT RACK PARIS FASHION,2720.66,570,170,117,5.446140350877193,4.773087719298245,5.0,24.75,0.8771929824561403
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,2719.38,344,75,31,10.9716,7.905174418604651,19.0,151.05,5.523255813953488
23164,REGENCY CAKE SLICE,2718.65,578,92,70,5.579673913043479,4.703546712802768,1.0,4.95,0.17301038062283738
22650,CERAMIC PIRATE CHEST MONEY BANK,2717.8799999999997,1787,283,150,1.8404895104895105,1.5209177392277557,37.0,53.64999999999999,2.0705092333519866
21808,"CHRISTMAS GARLAND STARS,TREES",2715.53,1001,144,70,3.6015753424657535,2.712817182817183,46.0,155.0,4.595404595404595
47480,HANGING PHOTO CLIP ROPE LADDER,2713.9799999999996,1638,150,62,2.285066666666667,1.6568864468864466,15.0,24.749999999999996,0.9157509157509158
22524,CHILDRENS GARDEN GLOVES BLUE,2713.23,1952,299,188,1.5469435215946843,1.3899743852459017,14.0,17.5,0.7172131147540983
22231,JIGSAW TREE WITH BIRDHOUSE,2712.48,2135,297,166,1.5546843853820598,1.2704824355971898,107.0,150.15,5.011709601873536
21096,SET/6 FRUIT SALAD PAPER PLATES,2711.7099999999996,15919,143,91,0.6567832167832168,0.1703442427288146,7008.0,911.04,44.02286575789937
23407,SET OF 2 TRAYS HOME SWEET HOME,2709.43,267,133,103,10.601716417910447,10.147677902621723,6.0,59.699999999999996,2.247191011235955
21744,SNOWFLAKE PORTABLE TABLE LIGHT,2697.1600000000003,898,217,131,3.179144144144144,3.003518930957684,6.0,17.700000000000003,0.6681514476614699
23333,IVORY WICKER HEART MEDIUM,2695.45,2089,233,179,1.3329218106995884,1.290306366682623,12.0,15.0,0.5744375299186213
22667,RECIPE BOX RETRO SPOT DESIGN,2694.65,959,178,138,2.9388268156424586,2.8098540145985402,25.0,73.75,2.6068821689259645
85035C,ROSE 3 WICK MORRIS BOX CANDLE,2693.85,1356,197,129,3.203793103448276,1.9866150442477875,3.0,12.75,0.22123893805309736
21224,SET/4 SKULL BADGES,2691.91,2171,312,140,1.2506645569620252,1.239940119760479,22.0,27.5,1.0133578995854444
22479,DAISY GARDEN MARKER,2691.19,1939,214,129,1.5787441860465117,1.38792676637442,0.0,0.0,0.0
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2690.81,1963,299,177,1.496592356687898,1.370764136525726,1.0,1.25,0.05094243504839531
22436,12 COLOURED PARTY BALLOONS,2687.05,4216,290,173,0.6820338983050848,0.6373458254269451,27.0,17.55,0.6404174573055028
21204,DAISIES HONEYCOMB GARLAND,2682.99,1608,205,109,1.9919806763285024,1.668526119402985,49.0,71.25,3.0472636815920398
22495,SET OF 2 ROUND TINS CAMEMBERT,2682.32,940,237,165,3.4214644351464436,2.853531914893617,6.0,17.700000000000003,0.6382978723404255
90057,DIAMANTE RING ASSORTED IN BOX.,2675.88,1804,37,29,1.7997297297297299,1.4833037694013305,0.0,0.0,0.0
22155,STAR DECORATION RUSTIC,2671.81,5925,340,165,0.5615774647887324,0.45093839662447255,53.0,22.26,0.8945147679324894
21980,PACK OF 12 RED RETROSPOT TISSUES,2668.33,8616,405,262,0.39127764127764125,0.3096947539461467,168.0,48.72,1.9498607242339834
22028,PENNY FARTHING BIRTHDAY CARD,2665.13,6344,507,203,0.5311811023622047,0.4201024590163935,24.0,10.08,0.37831021437578816
21923,RED/CREAM STRIPE FRINGE HAMMOCK,2662.64,337,119,80,8.58436974789916,7.901008902077151,2.0,15.9,0.5934718100890208
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2661.67,925,104,51,5.374259259259259,2.8774810810810814,0.0,0.0,0.0
85049B,LUSH GREENS RIBBONS,2653.3,2126,338,224,1.3162941176470588,1.248024459078081,0.0,0.0,0.0
21693,SMALL HAMMERED SILVER CANDLEPOT,2648.6200000000003,871,120,84,3.3857500000000003,3.0408955223880603,0.0,0.0,0.0
22500,SET OF 2 TINS JARDIN DE PROVENCE,2647.31,580,198,155,5.186834170854271,4.564327586206897,4.0,19.8,0.6896551724137931
21742,LARGE ROUND WICKER PLATTER,2647.28,437,193,156,6.052820512820513,6.057848970251717,0.0,0.0,0.0
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2645.2599999999998,798,227,151,3.5144155844155844,3.3148621553884707,50.0,164.1,6.265664160401002
22152,PLACE SETTING WHITE STAR,2642.2799999999997,6241,241,154,0.5179919678714859,0.4233744592212786,11.0,4.62,0.17625380547989103
21897,POTTING SHED CANDLE CITRONELLA,2641.36,866,106,86,3.107037037037037,3.0500692840646653,5.0,14.750000000000002,0.5773672055427251
82600,N0 SINGING METAL SIGN,2639.42,1225,49,30,2.673673469387755,2.1546285714285713,0.0,0.0,0.0
22270,HAPPY EASTER HANGING DECORATION,2638.67,685,153,104,4.247405063291139,3.8520729927007302,26.0,96.78,3.795620437956204
84754,S/15 SILVER GLASS BAUBLES IN BAG,2634.59,2083,218,129,1.5527232142857144,1.2648055688910227,146.0,155.14,7.009121459433509
85049F,BABY BOOM RIBBONS,2634.0,2110,314,206,1.3125078369905956,1.248341232227488,25.0,31.25,1.1848341232227488
22146,EASTER CRAFT IVY WREATH WITH CHICK,2633.13,1413,107,93,2.0039449541284404,1.8635031847133758,46.0,77.7,3.255484784147204
22376,AIRLINE BAG VINTAGE JET SET WHITE,2632.18,531,248,145,5.1749800796812755,4.957024482109228,0.0,0.0,0.0
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2628.47,1838,179,127,1.7253333333333334,1.4300707290533188,120.0,102.0,6.528835690968444
21422,PORCELAIN ROSE SMALL,2619.17,3160,147,71,1.0762837837837838,0.8288512658227848,4.0,3.4,0.12658227848101267
22758,LARGE PURPLE BABUSHKA NOTEBOOK,2618.35,2437,314,151,1.5309119496855346,1.0744152646696759,18.0,22.5,0.7386130488305294
84849D,HOT BATHS SOAP HOLDER,2618.27,1558,260,122,1.8957088122605363,1.6805327342747112,24.0,40.56,1.540436456996149
22713,CARD I LOVE LONDON,2616.12,6084,368,148,0.5608648648648649,0.43,20.0,8.4,0.3287310979618672
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2613.82,1388,286,139,2.49421768707483,1.883155619596542,12.0,9.48,0.8645533141210375
22046,TEA PARTY WRAPPING PAPER,2613.5,6375,208,147,0.41846153846153844,0.4099607843137255,34.0,14.28,0.5333333333333333
47585A,PINK FAIRY CAKE CUSHION COVER,2612.88,1084,148,66,4.460067567567568,2.410405904059041,13.0,18.75,1.1992619926199262
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2606.64,1183,152,95,3.2954545454545454,2.2034150464919695,0.0,0.0,0.0
85227,SET OF 6 3D KIT CARDS FOR KIDS,2605.75,2848,392,206,1.106153846153846,0.914940308988764,30.0,25.5,1.053370786516854
23054,RECYCLED ACAPULCO MAT LAVENDER,2604.93,295,130,81,9.533076923076923,8.830271186440678,1.0,8.25,0.3389830508474576
85034C,3 ROSE MORRIS BOXED CANDLES,2604.15,1314,197,130,2.908627450980392,1.9818493150684933,23.0,85.75,1.750380517503805
23196,VINTAGE LEAF MAGNETIC NOTEPAD,2601.15,1719,275,159,1.8156989247311828,1.513176265270506,13.0,18.849999999999998,0.7562536358347877
72799E,IVORY PILLAR CANDLE SILVER FLOCK,2600.6400000000003,1232,178,105,2.9414525139664804,2.1109090909090913,6.0,17.700000000000003,0.487012987012987
37502,TEA TIME MUG IN GIFT BOX,2599.7900000000004,868,171,97,3.311387283236994,2.995149769585254,1.0,2.95,0.1152073732718894
22439,6 ROCKET BALLOONS,2599.01,3891,363,216,0.7315945945945946,0.6679542534052944,75.0,48.75,1.927525057825752
22190,LOCAL CAFE MUG,2591.67,1400,242,88,2.361469387755102,1.851192857142857,1.0,2.1,0.07142857142857142
90062,CARNIVAL BRACELET,2591.42,204,109,33,12.660181818181817,12.703039215686275,5.0,63.75,2.450980392156863
22199,FRYING PAN RED RETROSPOT,2590.21,617,217,95,5.282626728110599,4.19807131280389,8.0,34.0,1.2965964343598055
22933,BAKING MOULD EASTER EGG MILK CHOC,2585.92,940,122,82,3.48869918699187,2.7509787234042555,156.0,337.80000000000007,16.595744680851062
84968E,S/16 VINTAGE BLACK CUTLERY,2585.45,225,40,20,12.53875,11.490888888888888,4.0,51.0,1.7777777777777777
21589,SWALLOW GIANT TUBE MATCHES,2583.4500000000003,1119,88,73,2.5044943820224717,2.3087131367292226,12.0,30.6,1.0723860589812333
21171,BATHROOM METAL SIGN,2578.27,1845,260,142,1.6744444444444444,1.3974363143631436,0.0,0.0,0.0
21642,ASSORTED TUTTI FRUTTI PEN,2575.18,4413,251,150,0.8806896551724137,0.5835440743258554,266.0,172.34,6.027645592567414
23534,STOP FOR TEA WALL ART,2572.7,518,41,40,5.775853658536586,4.966602316602316,0.0,0.0,0.0
82597,BOMBS AWAY METAL SIGN,2569.6600000000003,1210,215,106,2.577926267281106,2.1236859504132233,3.0,5.890000000000001,0.24793388429752067
22471,TV DINNER TRAY AIR HOSTESS,2568.76,627,176,91,5.779318181818182,4.096905901116428,3.0,11.85,0.4784688995215311
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,2565.67,1246,111,75,2.266086956521739,2.059125200642055,7.0,14.7,0.5617977528089888
22828,REGENCY MIRROR WITH SHUTTERS,2565.0,17,11,9,154.0909090909091,150.88235294117646,2.0,290.0,11.76470588235294
23292,SPACEBOY CHILDRENS CUP,2557.57,2050,216,112,1.5344239631336405,1.2475951219512196,21.0,26.25,1.024390243902439
21288,STRIPEY CHOCOLATE NESTING BOXES,2557.4700000000003,982,224,105,3.34125,2.604348268839104,25.0,64.15,2.5458248472505094
22939,APRON APPLE DELIGHT,2556.66,516,136,87,5.724705882352942,4.954767441860465,14.0,69.30000000000001,2.7131782945736433
21499,BLUE SPOTS WRAP,2555.0,6350,196,152,0.41673469387755097,0.4023622047244094,0.0,0.0,0.0
20960,WATERMELON BATH SPONGE,2550.84,1900,215,85,1.6572018348623851,1.3425473684210527,0.0,0.0,0.0
22735,RIBBON REEL SOCKS AND MITTENS,2541.38,1434,231,133,2.3392340425531915,1.772231520223152,0.0,0.0,0.0
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2539.29,986,131,75,3.890381679389313,2.575344827586207,0.0,0.0,0.0
21898,POTTING SHED ROSE CANDLE,2538.8100000000004,827,113,73,3.0016239316239317,3.069903264812576,0.0,0.0,0.0
23131,MISTLETOE HEART WREATH CREAM,2535.48,624,110,86,4.21018018018018,4.06326923076923,6.0,24.9,0.9615384615384616
20787,BLUE RETRO BAR STOOL,2535.1,74,31,7,35.78529411764706,34.258108108108104,0.0,0.0,0.0
21215,IVORY PAPER CUP CAKE CASES,2533.88,4349,291,127,0.8702372881355933,0.582635088526098,42.0,17.64,0.9657392504023914
22197,"POPCORN HOLDER , SMALL",2531.64,3189,112,66,1.04,0.7938664158043274,14.0,10.99,0.43900909375979935
21203,BUTTERFLIES HONEYCOMB GARLAND,2527.0,1539,145,85,2.0413513513513513,1.6419753086419753,49.0,71.25,3.1838856400259905
23681,LUNCH BAG RED VINTAGE DOILY,2525.04,1576,132,105,1.8662406015037591,1.6021827411167513,0.0,0.0,0.0
22451,SILK PURSE BABUSHKA RED,2521.7200000000003,734,150,88,3.9706535947712416,3.435585831062671,8.0,26.8,1.08991825613079
22342,HOME GARLAND PAINTED ZINC,2521.2499999999995,1817,230,109,2.0389565217391303,1.3875894331315353,70.0,96.29999999999998,3.8525041276829937
22350,CAT BOWL,2521.2400000000002,946,121,84,2.9835245901639342,2.665158562367865,1.0,2.55,0.10570824524312897
22415,WHITE TISSUE REAM,2520.15,317,204,156,7.95,7.95,0.0,0.0,0.0
21792,CLASSIC FRENCH STYLE BASKET GREEN,2517.88,494,141,110,5.968297872340425,5.096923076923077,13.0,84.95,2.631578947368421
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,2511.3599999999997,1483,278,167,1.9398924731182796,1.6934322319622386,2.0,3.3,0.13486176668914363
84968A,S/16 VINTAGE ROSE CUTLERY,2511.24,190,85,29,14.674,13.217052631578946,0.0,0.0,0.0
23424,GINGHAM RECIPE BOOK BOX,2509.62,462,135,87,6.186740740740741,5.432077922077922,1.0,4.95,0.21645021645021645
21323,HANGING MEDINA LANTERN LARGE,2506.89,740,80,46,5.57325,3.387689189189189,3.0,12.75,0.40540540540540543
22937,BAKING MOULD CHOCOLATE CUPCAKES,2502.04,948,157,119,2.928509316770186,2.639282700421941,13.0,33.15,1.3713080168776373
23316,RED REFECTORY CLOCK,2501.64,250,110,75,11.109454545454545,10.00656,1.0,9.95,0.4
22291,"SPRING DEC , HANGING CHICK CREAM",2499.58,1900,142,76,1.6448965517241378,1.3155684210526315,24.0,34.8,1.263157894736842
82567,"AIRLINE LOUNGE,METAL SIGN",2498.98,1207,489,136,2.17200408997955,2.0704059652029825,1.0,2.1,0.08285004142502071
85054,FRENCH ENAMEL POT W LID,2495.0200000000004,916,204,107,3.4911538461538467,2.7238209606986903,8.0,20.200000000000003,0.8733624454148471
23367,SET 12 COLOUR PENCILS SPACEBOY,2491.2,3278,282,184,0.7566666666666667,0.7599755948749237,16.0,10.4,0.4881025015253203
